id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ENSG00000087191.14	6	1.5271e-10	2.462e-07	8e-06	1	6	-6.4221	1.0	1.0	1.0	20083	0	-6.4221
ENSG00000215472.10	6	1.057e-08	2.462e-07	8e-06	2	6	-4.7054	1.0	1.0	1.0	20082	0	-4.7054
ENSG00000119616.11	5	2.3722e-08	2.462e-07	8e-06	3	5	-7.9278	1.0	1.0	1.0	20081	0	-7.9278
ENSG00000164338.10	5	7.692e-08	2.462e-07	8e-06	4	5	-5.173	1.0	1.0	1.0	20080	0	-5.173
ENSG00000143374.18	3	1.1528e-07	2.462e-07	8e-06	5	3	-8.1026	1.0	1.0	1.0	20079	0	-8.1026
ENSG00000077380.16	6	1.2239e-07	2.462e-07	8e-06	6	6	-4.5806	1.0	1.0	1.0	20078	0	-4.5806
ENSG00000104824.18	6	2.7559e-07	2.462e-07	8e-06	7	6	-5.3339	1.0	1.0	1.0	20077	0	-5.3339
ENSG00000100865.15	3	2.9402e-07	2.462e-07	8e-06	8	3	-7.3709	1.0	1.0	1.0	20076	0	-7.3709
ENSG00000172809.13	3	3.0247e-07	2.462e-07	8e-06	9	3	-7.7686	1.0	1.0	1.0	20075	0	-7.7686
ENSG00000113734.18	5	3.0814e-07	2.462e-07	8e-06	10	5	-4.7769	1.0	1.0	1.0	20074	0	-4.7769
ENSG00000174231.18	5	3.2254e-07	2.462e-07	8e-06	11	5	-5.1057	1.0	1.0	1.0	20073	0	-5.1057
ENSG00000135972.9	3	4.3015e-07	2.462e-07	8e-06	12	3	-8.1659	1.0	1.0	1.0	20072	0	-8.1659
ENSG00000089009.16	5	4.8561e-07	2.462e-07	8e-06	13	5	-7.708	1.0	1.0	1.0	20071	0	-7.708
ENSG00000149428.21	6	5.4419e-07	2.462e-07	8e-06	14	6	-3.6472	1.0	1.0	1.0	20070	0	-3.6472
ENSG00000108883.13	6	6.7859e-07	2.462e-07	8e-06	15	6	-6.4542	1.0	1.0	1.0	20044	0	-6.4542
ENSG00000073111.15	3	7.1759e-07	2.462e-07	8e-06	16	3	-7.0347	1.0	1.0	1.0	20069	0	-7.0347
ENSG00000082898.19	6	8.5671e-07	2.462e-07	8e-06	17	6	-5.0089	1.0	1.0	1.0	20068	0	-5.0089
ENSG00000148835.12	3	8.8027e-07	2.462e-07	8e-06	18	3	-7.7652	1.0	1.0	1.0	20067	0	-7.7652
ENSG00000116752.6	3	9.0219e-07	2.462e-07	8e-06	19	3	-7.7562	1.0	1.0	1.0	20066	0	-7.7562
ENSG00000239900.14	6	1.0819e-06	2.462e-07	8e-06	20	6	-5.2859	1.0	1.0	1.0	20065	0	-5.2859
ENSG00000100575.14	6	1.0829e-06	2.462e-07	8e-06	21	6	-3.1763	1.0	1.0	1.0	20064	0	-3.1763
ENSG00000134480.17	4	1.1472e-06	2.462e-07	8e-06	22	4	-5.7421	1.0	1.0	1.0	20063	0	-5.7421
ENSG00000129347.21	3	1.367e-06	2.462e-07	8e-06	23	3	-7.7883	1.0	1.0	1.0	20062	0	-7.7883
ENSG00000167468.20	6	1.5877e-06	2.462e-07	8e-06	24	6	-5.261	1.0	1.0	1.0	20061	0	-5.261
ENSG00000100714.18	3	1.5942e-06	2.462e-07	8e-06	25	3	-7.0498	1.0	1.0	1.0	20060	0	-7.0498
ENSG00000106628.13	3	1.8668e-06	2.462e-07	8e-06	26	3	-7.6669	1.0	1.0	1.0	20059	0	-7.6669
ENSG00000143256.5	3	1.9765e-06	2.462e-07	8e-06	27	3	-7.596	1.0	1.0	1.0	20058	0	-7.596
ENSG00000213397.12	3	2.0982e-06	2.462e-07	8e-06	28	3	0.0	1.0	1.0	1.0	20057	0	0.0
ENSG00000112972.16	3	2.3985e-06	2.462e-07	8e-06	29	3	-7.3416	1.0	1.0	1.0	20056	0	-7.3416
ENSG00000119720.18	3	2.493e-06	2.462e-07	8e-06	30	3	-7.975	1.0	1.0	1.0	20055	0	-7.975
ENSG00000161888.12	3	2.5279e-06	2.462e-07	8e-06	31	3	-7.0761	1.0	1.0	1.0	20054	0	-7.0761
ENSG00000134597.17	3	2.6078e-06	2.462e-07	8e-06	32	3	-6.9101	1.0	1.0	1.0	20053	0	-6.9101
ENSG00000214113.11	6	2.6795e-06	2.462e-07	8e-06	33	6	-2.5585	1.0	1.0	1.0	20052	0	-2.5585
ENSG00000112029.10	3	2.6893e-06	2.462e-07	8e-06	34	3	-8.1797	1.0	1.0	1.0	20051	0	-8.1797
ENSG00000285130.2	4	2.7465e-06	2.462e-07	8e-06	35	4	-7.0512	1.0	1.0	1.0	20050	0	-7.0512
ENSG00000155827.12	3	2.8385e-06	2.462e-07	8e-06	36	3	-7.004	1.0	1.0	1.0	20049	0	-7.004
ENSG00000130204.13	3	2.8575e-06	2.462e-07	8e-06	37	3	-6.9309	1.0	1.0	1.0	20048	0	-6.9309
ENSG00000104356.11	4	2.9432e-06	2.462e-07	8e-06	38	4	-5.002	1.0	1.0	1.0	20047	0	-5.002
ENSG00000104897.10	3	2.9441e-06	2.462e-07	8e-06	39	3	-7.0425	1.0	1.0	1.0	20046	0	-7.0425
ENSG00000095906.17	4	3.0569e-06	2.462e-07	8e-06	40	4	-6.5347	1.0	1.0	1.0	20045	0	-6.5347
ENSG00000152253.9	3	3.4251e-06	2.462e-07	8e-06	41	3	-7.2925	1.0	1.0	1.0	20043	0	-7.2925
ENSG00000133997.12	3	3.6897e-06	2.462e-07	8e-06	42	3	-6.52	1.0	1.0	1.0	20042	0	-6.52
ENSG00000083093.12	3	3.7237e-06	2.462e-07	8e-06	43	3	-8.0022	1.0	1.0	1.0	20041	0	-8.0022
ENSG00000082516.9	3	3.7694e-06	2.462e-07	8e-06	44	3	-7.2071	1.0	1.0	1.0	20040	0	-7.2071
ENSG00000141101.13	3	4.1117e-06	2.462e-07	8e-06	45	3	-8.046	1.0	1.0	1.0	20039	0	-8.046
ENSG00000185379.21	6	4.1747e-06	2.462e-07	8e-06	46	6	-2.7044	1.0	1.0	1.0	20038	0	-2.7044
ENSG00000182774.13	3	4.2716e-06	2.462e-07	8e-06	47	3	-6.8705	1.0	1.0	1.0	20037	0	-6.8705
ENSG00000231500.7	3	4.4101e-06	2.462e-07	8e-06	48	3	-7.6587	1.0	1.0	1.0	20036	0	-7.6587
ENSG00000213024.13	4	4.4753e-06	2.462e-07	8e-06	49	4	-5.9454	1.0	1.0	1.0	20035	0	-5.9454
ENSG00000138231.14	3	4.5127e-06	2.462e-07	8e-06	50	3	-7.8641	1.0	1.0	1.0	20034	0	-7.8641
ENSG00000119285.11	4	4.5931e-06	2.462e-07	8e-06	51	4	-7.0908	1.0	1.0	1.0	20033	0	-7.0908
ENSG00000142541.18	3	4.6829e-06	2.462e-07	8e-06	52	3	-7.5178	1.0	1.0	1.0	20032	0	-7.5178
ENSG00000131462.9	4	4.8618e-06	2.462e-07	8e-06	53	4	-4.7101	1.0	1.0	1.0	20031	0	-4.7101
ENSG00000092853.14	4	4.9539e-06	2.462e-07	8e-06	54	4	-6.1686	1.0	1.0	1.0	20030	0	-6.1686
ENSG00000198042.11	3	4.9942e-06	2.462e-07	8e-06	55	3	-7.1275	1.0	1.0	1.0	20029	0	-7.1275
ENSG00000105298.14	3	5.1903e-06	2.462e-07	8e-06	56	3	-6.2314	0.99999	1.0	1.0	20028	0	-6.2314
ENSG00000139343.11	4	5.3006e-06	2.462e-07	8e-06	57	4	-6.4531	0.99999	1.0	1.0	20027	0	-6.4531
ENSG00000065328.17	5	5.3456e-06	2.462e-07	8e-06	58	5	-6.2063	0.99999	1.0	1.0	20026	0	-6.2063
ENSG00000186073.14	5	5.408e-06	2.462e-07	8e-06	59	5	-4.0096	0.99999	1.0	1.0	20025	0	-4.0096
ENSG00000149716.13	5	5.8872e-06	2.462e-07	8e-06	60	5	-3.817	0.99999	1.0	1.0	20024	0	-3.817
ENSG00000185651.16	3	6.2964e-06	2.462e-07	8e-06	61	3	-6.7585	0.99999	1.0	1.0	20023	0	-6.7585
ENSG00000132341.12	5	6.3023e-06	2.462e-07	8e-06	62	4	-5.9015	0.77557	0.85836	1.0	14480	1	-5.9015
ENSG00000117751.18	5	6.3229e-06	2.462e-07	8e-06	63	5	-4.3029	0.99999	1.0	1.0	20022	0	-4.3029
ENSG00000084463.8	3	6.3612e-06	2.462e-07	8e-06	64	3	-6.6873	0.99999	1.0	1.0	20021	0	-6.6873
ENSG00000164941.15	3	6.4921e-06	2.462e-07	8e-06	65	3	-7.8173	0.99999	1.0	1.0	20020	0	-7.8173
ENSG00000008988.11	3	6.7085e-06	2.462e-07	8e-06	66	3	-7.7611	0.99999	1.0	1.0	20019	0	-7.7611
ENSG00000101146.13	3	7.2795e-06	2.462e-07	8e-06	67	3	-6.9737	0.99999	1.0	1.0	20018	0	-6.9737
ENSG00000137154.13	3	7.8073e-06	2.462e-07	8e-06	68	3	-8.2924	0.99999	1.0	1.0	20017	0	-8.2924
ENSG00000198015.14	3	7.8446e-06	2.462e-07	8e-06	69	3	-6.6936	0.99999	1.0	1.0	20016	0	-6.6936
ENSG00000125450.11	3	8.2629e-06	2.462e-07	8e-06	70	3	-7.7778	0.99999	1.0	1.0	20015	0	-7.7778
ENSG00000154839.10	3	8.2823e-06	2.462e-07	8e-06	71	3	-6.1249	0.99999	1.0	1.0	20014	0	-6.1249
ENSG00000165480.16	3	8.4187e-06	2.462e-07	8e-06	72	3	-6.8938	0.99999	1.0	1.0	20013	0	-6.8938
ENSG00000129810.15	3	8.4383e-06	2.462e-07	8e-06	73	3	-7.6649	0.99999	1.0	1.0	20012	0	-7.6649
ENSG00000121152.10	5	9.3003e-06	2.462e-07	8e-06	74	5	-5.8144	0.99999	1.0	1.0	20011	0	-5.8144
ENSG00000197958.13	3	9.5425e-06	2.462e-07	8e-06	75	3	-7.2512	0.99999	1.0	1.0	20010	0	-7.2512
ENSG00000092199.19	3	9.6923e-06	2.462e-07	8e-06	76	3	-7.0792	0.99999	1.0	1.0	20009	0	-7.0792
ENSG00000153037.15	5	9.7433e-06	2.462e-07	8e-06	77	5	-5.223	0.99994	1.0	1.0	19852	0	-5.223
ENSG00000148688.14	3	9.8872e-06	2.462e-07	8e-06	78	3	-5.645	0.99999	1.0	1.0	20008	0	-5.645
ENSG00000134440.12	5	9.8877e-06	2.462e-07	8e-06	79	5	-4.2063	0.99999	1.0	1.0	20007	0	-4.2063
ENSG00000030066.14	4	1.0761e-05	2.462e-07	8e-06	80	4	-5.0523	0.99999	1.0	1.0	20006	0	-5.0523
ENSG00000125755.20	3	1.1206e-05	2.462e-07	8e-06	81	3	-8.0894	0.99999	1.0	1.0	20005	0	-8.0894
ENSG00000167658.16	3	1.1278e-05	2.462e-07	8e-06	82	3	-6.1973	0.99999	1.0	1.0	20004	0	-6.1973
ENSG00000068654.17	3	1.1325e-05	2.462e-07	8e-06	83	3	-6.992	0.99999	1.0	1.0	20003	0	-6.992
ENSG00000182173.14	3	1.1397e-05	2.462e-07	8e-06	84	3	-8.4879	0.99999	1.0	1.0	20002	0	-8.4879
ENSG00000115561.16	3	1.1469e-05	2.462e-07	8e-06	85	3	-6.372	0.99999	1.0	1.0	20001	0	-6.372
ENSG00000100412.17	3	1.1566e-05	2.462e-07	8e-06	86	3	-6.0951	0.99999	1.0	1.0	20000	0	-6.0951
ENSG00000161800.13	4	1.1766e-05	2.462e-07	8e-06	87	4	-4.7099	0.99999	1.0	1.0	19999	0	-4.7099
ENSG00000241370.6	3	1.1932e-05	2.462e-07	8e-06	88	3	-8.3698	0.99853	1.0	1.0	18862	0	-8.3698
ENSG00000127586.17	4	1.2229e-05	2.462e-07	8e-06	89	4	-5.6453	0.99999	1.0	1.0	19998	0	-5.6453
ENSG00000161057.13	3	1.2561e-05	2.462e-07	8e-06	90	3	-6.7013	0.99999	1.0	1.0	19997	0	-6.7013
ENSG00000111641.13	3	1.2638e-05	2.462e-07	8e-06	91	3	-6.851	0.99999	1.0	1.0	19996	0	-6.851
ENSG00000160813.7	3	1.3451e-05	2.462e-07	8e-06	92	3	-6.261	0.99999	1.0	1.0	19995	0	-6.261
ENSG00000105705.16	3	1.4326e-05	2.462e-07	8e-06	93	3	-5.7578	0.99999	1.0	1.0	19994	0	-5.7578
ENSG00000142207.7	3	1.4749e-05	2.462e-07	8e-06	94	3	-6.5845	0.99999	1.0	1.0	19993	0	-6.5845
ENSG00000138346.16	3	1.4891e-05	2.462e-07	8e-06	95	3	-7.3873	0.99999	1.0	1.0	19992	0	-7.3873
ENSG00000051180.17	3	1.5649e-05	2.462e-07	8e-06	96	3	-7.6188	0.99998	1.0	1.0	19991	0	-7.6188
ENSG00000126067.12	3	1.6097e-05	2.462e-07	8e-06	97	3	-6.7378	0.99998	1.0	1.0	19990	0	-6.7378
ENSG00000067596.12	3	1.6279e-05	2.462e-07	8e-06	98	3	-4.5955	0.99998	1.0	1.0	19989	0	-4.5955
ENSG00000080986.13	3	1.6309e-05	2.462e-07	8e-06	99	3	-5.6797	0.99998	1.0	1.0	19988	0	-5.6797
ENSG00000129084.19	3	1.6885e-05	2.462e-07	8e-06	100	3	-8.357	0.99975	1.0	1.0	19548	0	-8.357
ENSG00000137168.8	3	1.7303e-05	2.462e-07	8e-06	101	3	-4.8634	0.99998	1.0	1.0	19987	0	-4.8634
ENSG00000117682.18	5	1.7463e-05	2.462e-07	8e-06	102	5	-4.882	0.99998	1.0	1.0	19986	0	-4.882
ENSG00000163811.12	3	1.8009e-05	2.462e-07	8e-06	103	3	-6.4695	0.99998	1.0	1.0	19985	0	-6.4695
ENSG00000280778.1	3	1.8336e-05	2.462e-07	8e-06	104	3	-5.9971	0.99998	1.0	1.0	19984	0	-5.9971
ENSG00000185883.12	3	1.8435e-05	2.462e-07	8e-06	105	3	-6.1871	0.99998	1.0	1.0	19983	0	-6.1871
ENSG00000040275.17	3	1.8633e-05	2.462e-07	8e-06	106	3	-6.7246	0.99998	1.0	1.0	19982	0	-6.7246
ENSG00000135679.27	6	1.8878e-05	2.462e-07	8e-06	107	6	-2.0044	0.99998	1.0	1.0	19981	0	-2.0044
ENSG00000119707.14	3	1.9002e-05	2.462e-07	8e-06	108	3	-5.9285	0.99998	1.0	1.0	19980	0	-5.9285
ENSG00000108651.10	3	1.9137e-05	2.462e-07	8e-06	109	3	-7.8623	0.99998	1.0	1.0	19979	0	-7.8623
ENSG00000100603.14	3	1.9615e-05	2.462e-07	8e-06	110	3	-7.3574	0.99998	1.0	1.0	19978	0	-7.3574
ENSG00000172053.18	3	2.0206e-05	2.462e-07	8e-06	111	3	-7.0946	0.99998	1.0	1.0	19977	0	-7.0946
ENSG00000183258.12	3	2.0737e-05	2.462e-07	8e-06	112	3	-7.7523	0.99998	1.0	1.0	19976	0	-7.7523
ENSG00000114391.14	3	2.088e-05	2.462e-07	8e-06	113	3	-5.3772	0.99998	1.0	1.0	19975	0	-5.3772
ENSG00000171566.12	3	2.0988e-05	2.462e-07	8e-06	114	3	-6.0264	0.99998	1.0	1.0	19974	0	-6.0264
ENSG00000088325.16	3	2.106e-05	2.462e-07	8e-06	115	3	-5.2965	0.99998	1.0	1.0	19973	0	-5.2965
ENSG00000099341.13	6	2.1973e-05	2.462e-07	8e-06	116	6	-2.0627	0.99998	1.0	1.0	19972	0	-2.0627
ENSG00000076003.5	3	2.2237e-05	2.462e-07	8e-06	117	3	-6.9206	0.99998	1.0	1.0	19971	0	-6.9206
ENSG00000142507.10	3	2.2424e-05	2.462e-07	8e-06	118	3	-6.4757	0.99998	1.0	1.0	19970	0	-6.4757
ENSG00000144867.13	3	2.2651e-05	2.462e-07	8e-06	119	3	-7.9752	0.99998	1.0	1.0	19969	0	-7.9752
ENSG00000100353.18	3	2.2765e-05	2.462e-07	8e-06	120	3	-5.9385	0.99998	1.0	1.0	19968	0	-5.9385
ENSG00000163684.12	4	2.2804e-05	2.462e-07	8e-06	121	3	0.47356	0.74053	0.80905	1.0	13855	1	0.47356
ENSG00000196504.21	4	2.3417e-05	2.462e-07	8e-06	122	4	-3.31	0.99998	1.0	1.0	19967	0	-3.31
ENSG00000242372.9	3	2.3533e-05	2.462e-07	8e-06	123	3	-6.4086	0.99998	1.0	1.0	19966	0	-6.4086
ENSG00000100028.12	3	2.3664e-05	2.462e-07	8e-06	124	3	0.0	0.99981	1.0	1.0	19619	0	0.0
ENSG00000286070.2	3	2.3664e-05	2.462e-07	8e-06	125	3	0.0	0.99981	1.0	1.0	19618	0	0.0
ENSG00000103549.22	3	2.3767e-05	2.462e-07	8e-06	126	3	-4.8235	0.99998	1.0	1.0	19965	0	-4.8235
ENSG00000130520.11	3	2.4003e-05	2.462e-07	8e-06	127	3	-7.7469	0.99998	1.0	1.0	19964	0	-7.7469
ENSG00000175054.16	4	2.4126e-05	2.462e-07	8e-06	128	4	-5.1854	0.99998	1.0	1.0	19963	0	-5.1854
ENSG00000196531.14	3	2.42e-05	2.462e-07	8e-06	129	3	-6.2429	0.99998	1.0	1.0	19962	0	-6.2429
ENSG00000242028.9	3	2.4359e-05	2.462e-07	8e-06	130	3	-7.3345	0.99998	1.0	1.0	19961	0	-7.3345
ENSG00000108298.12	3	2.4399e-05	2.462e-07	8e-06	131	3	-7.4098	0.99998	1.0	1.0	19960	0	-7.4098
ENSG00000100567.13	3	2.4479e-05	2.462e-07	8e-06	132	3	-7.3128	0.99998	1.0	1.0	19959	0	-7.3128
ENSG00000139496.18	3	2.4961e-05	2.462e-07	8e-06	133	3	-7.9808	0.99998	1.0	1.0	19958	0	-7.9808
ENSG00000163608.15	3	2.5041e-05	2.462e-07	8e-06	134	3	-7.083	0.99997	1.0	1.0	19957	0	-7.083
ENSG00000136942.15	3	2.5163e-05	2.462e-07	8e-06	135	3	-5.9715	0.99997	1.0	1.0	19956	0	-5.9715
ENSG00000134690.11	3	2.5285e-05	2.462e-07	8e-06	136	3	-6.0317	0.99997	1.0	1.0	19955	0	-6.0317
ENSG00000068394.11	3	2.611e-05	2.462e-07	8e-06	137	3	-5.8456	0.99997	1.0	1.0	19954	0	-5.8456
ENSG00000001497.18	3	2.6151e-05	2.462e-07	8e-06	138	3	-5.6626	0.99997	1.0	1.0	19953	0	-5.6626
ENSG00000167513.9	3	2.6197e-05	2.462e-07	8e-06	139	3	-8.0238	0.99994	1.0	1.0	19868	0	-8.0238
ENSG00000099995.19	3	2.636e-05	2.462e-07	8e-06	140	3	-5.5459	0.99997	1.0	1.0	19952	0	-5.5459
ENSG00000197756.10	3	2.6697e-05	2.462e-07	8e-06	141	3	-5.8071	0.99997	1.0	1.0	19951	0	-5.8071
ENSG00000143633.13	3	2.7725e-05	2.462e-07	8e-06	142	3	-5.357	0.99997	1.0	1.0	19950	0	-5.357
ENSG00000125691.15	3	2.7768e-05	2.462e-07	8e-06	143	3	-5.433	0.99997	1.0	1.0	19949	0	-5.433
ENSG00000184162.15	5	2.7861e-05	2.462e-07	8e-06	144	5	-2.8021	0.99997	1.0	1.0	19948	0	-2.8021
ENSG00000198917.13	3	2.7942e-05	2.462e-07	8e-06	145	3	-5.7362	0.99997	1.0	1.0	19947	0	-5.7362
ENSG00000109534.17	3	2.8117e-05	2.462e-07	8e-06	146	3	-5.5364	0.99997	1.0	1.0	19946	0	-5.5364
ENSG00000160949.18	3	2.9046e-05	2.462e-07	8e-06	147	3	-6.3509	0.99997	1.0	1.0	19945	0	-6.3509
ENSG00000142657.21	3	2.927e-05	2.462e-07	8e-06	148	3	-5.7387	0.99997	1.0	1.0	19944	0	-5.7387
ENSG00000109911.19	3	2.936e-05	2.462e-07	8e-06	149	3	-7.1758	0.99997	1.0	1.0	19943	0	-7.1758
ENSG00000101158.15	3	3.0871e-05	2.462e-07	8e-06	150	3	-5.7858	0.99997	1.0	1.0	19942	0	-5.7858
ENSG00000100296.14	3	3.1157e-05	2.462e-07	8e-06	151	3	-7.9022	0.99921	1.0	1.0	19115	0	-7.9022
ENSG00000205571.15	5	3.1355e-05	2.462e-07	8e-06	152	5	-5.1077	0.99997	1.0	1.0	19941	0	-5.1077
ENSG00000172062.17	5	3.1355e-05	2.462e-07	8e-06	153	5	-4.579	0.99997	1.0	1.0	19940	0	-4.579
ENSG00000088205.13	3	3.1387e-05	2.462e-07	8e-06	154	3	-5.212	0.99997	1.0	1.0	19939	0	-5.212
ENSG00000107581.14	3	3.1717e-05	2.462e-07	8e-06	155	3	-6.5087	0.99997	1.0	1.0	19938	0	-6.5087
ENSG00000127922.10	3	3.1907e-05	2.462e-07	8e-06	156	3	-5.2513	0.99997	1.0	1.0	19937	0	-5.2513
ENSG00000126814.7	3	3.2194e-05	2.462e-07	8e-06	157	3	-5.2467	0.99997	1.0	1.0	19936	0	-5.2467
ENSG00000124787.14	3	3.2242e-05	2.462e-07	8e-06	158	3	-6.0949	0.99997	1.0	1.0	19935	0	-6.0949
ENSG00000166986.15	3	3.253e-05	2.462e-07	8e-06	159	3	-4.8467	0.99997	1.0	1.0	19934	0	-4.8467
ENSG00000128513.16	3	3.3113e-05	2.462e-07	8e-06	160	3	-6.2039	0.99997	1.0	1.0	19933	0	-6.2039
ENSG00000105849.6	3	3.321e-05	2.462e-07	8e-06	161	3	-6.3509	0.99997	1.0	1.0	19932	0	-6.3509
ENSG00000182628.13	4	3.3392e-05	2.462e-07	8e-06	162	4	-5.9325	0.99997	1.0	1.0	19931	0	-5.9325
ENSG00000196419.13	3	3.39e-05	2.462e-07	8e-06	163	3	-5.7411	0.99997	1.0	1.0	19930	0	-5.7411
ENSG00000198755.11	3	3.4148e-05	2.462e-07	8e-06	164	3	-7.1389	0.99997	1.0	1.0	19929	0	-7.1389
ENSG00000138376.11	3	3.4598e-05	2.462e-07	8e-06	165	3	-4.5958	0.99997	1.0	1.0	19928	0	-4.5958
ENSG00000126653.18	3	3.5103e-05	2.462e-07	8e-06	166	3	-7.5347	0.99996	1.0	1.0	19927	0	-7.5347
ENSG00000164919.11	5	3.558e-05	2.462e-07	8e-06	167	5	-3.1288	0.99996	1.0	1.0	19926	0	-3.1288
ENSG00000172613.8	3	3.5613e-05	2.462e-07	8e-06	168	3	-6.9964	0.99996	1.0	1.0	19925	0	-6.9964
ENSG00000110713.18	3	3.589e-05	2.462e-07	8e-06	169	3	-8.138	0.99993	1.0	1.0	19828	0	-8.138
ENSG00000183617.5	3	3.6024e-05	2.462e-07	8e-06	170	3	-6.1324	0.99996	1.0	1.0	19924	0	-6.1324
ENSG00000112855.17	6	3.6134e-05	2.462e-07	8e-06	171	6	-1.6511	0.99996	1.0	1.0	19923	0	-1.6511
ENSG00000139618.19	3	3.6231e-05	2.462e-07	8e-06	172	3	-5.1613	0.99996	1.0	1.0	19922	0	-5.1613
ENSG00000112159.13	3	3.6439e-05	2.462e-07	8e-06	173	3	-5.2886	0.99996	1.0	1.0	19921	0	-5.2886
ENSG00000164162.14	3	3.6491e-05	2.462e-07	8e-06	174	3	-7.8897	0.99996	1.0	1.0	19920	0	-7.8897
ENSG00000137413.17	3	3.6595e-05	2.462e-07	8e-06	175	3	-7.4964	0.99996	1.0	1.0	19919	0	-7.4964
ENSG00000134987.13	3	3.6877e-05	2.462e-07	8e-06	176	3	-7.9894	0.99995	1.0	1.0	19890	0	-7.9894
ENSG00000213782.7	3	3.7808e-05	2.462e-07	8e-06	177	3	-6.2691	0.99996	1.0	1.0	19918	0	-6.2691
ENSG00000105202.9	3	3.7876e-05	2.462e-07	8e-06	178	3	-7.7333	0.99978	1.0	1.0	19583	0	-7.7333
ENSG00000071894.17	3	3.8183e-05	2.462e-07	8e-06	179	3	-5.0377	0.99996	1.0	1.0	19917	0	-5.0377
ENSG00000130810.20	3	3.856e-05	2.462e-07	8e-06	180	3	-6.3627	0.99996	1.0	1.0	19916	0	-6.3627
ENSG00000257365.8	3	4.0203e-05	2.462e-07	8e-06	181	3	-5.0203	0.99996	1.0	1.0	19915	0	-5.0203
ENSG00000135624.17	3	4.0426e-05	2.462e-07	8e-06	182	3	-4.0143	0.99996	1.0	1.0	19914	0	-4.0143
ENSG00000178035.13	3	4.0481e-05	2.462e-07	8e-06	183	3	-5.5139	0.99996	1.0	1.0	19913	0	-5.5139
ENSG00000175203.17	4	4.0492e-05	2.462e-07	8e-06	184	4	-4.9322	0.99996	1.0	1.0	19912	0	-4.9322
ENSG00000241973.11	3	4.0705e-05	2.462e-07	8e-06	185	3	-5.1751	0.99996	1.0	1.0	19911	0	-5.1751
ENSG00000183479.13	6	4.0767e-05	2.462e-07	8e-06	186	4	-0.23959	0.67005	0.83767	1.0	12818	1	-0.23959
ENSG00000099381.20	6	4.0786e-05	2.462e-07	8e-06	187	6	-2.1218	0.99996	1.0	1.0	19910	0	-2.1218
ENSG00000144028.15	3	4.0873e-05	2.462e-07	8e-06	188	3	-7.0605	0.99996	1.0	1.0	19909	0	-7.0605
ENSG00000111602.12	3	4.0956e-05	2.462e-07	8e-06	189	3	-8.1177	0.99987	1.0	1.0	19700	0	-8.1177
ENSG00000124614.17	3	4.1155e-05	2.462e-07	8e-06	190	3	0.0	0.99996	1.0	1.0	19908	0	0.0
ENSG00000270800.4	3	4.1155e-05	2.462e-07	8e-06	191	3	0.0	0.99996	1.0	1.0	19907	0	0.0
ENSG00000239789.6	3	4.1437e-05	2.462e-07	8e-06	192	3	-5.7903	0.99996	1.0	1.0	19906	0	-5.7903
ENSG00000110619.18	3	4.1551e-05	2.462e-07	8e-06	193	3	-4.9629	0.99996	1.0	1.0	19905	0	-4.9629
ENSG00000053501.15	5	4.1797e-05	2.462e-07	8e-06	194	5	-4.2079	0.99995	1.0	1.0	19876	0	-4.2079
ENSG00000142937.12	3	4.2293e-05	2.462e-07	8e-06	195	3	-5.3058	0.99996	1.0	1.0	19904	0	-5.3058
ENSG00000122406.14	3	4.3076e-05	2.462e-07	8e-06	196	3	-7.2626	0.99888	1.0	1.0	18967	0	-7.2626
ENSG00000168028.15	3	4.3219e-05	2.462e-07	8e-06	197	3	-6.3031	0.99996	1.0	1.0	19903	0	-6.3031
ENSG00000165280.18	3	4.3394e-05	2.462e-07	8e-06	198	3	-5.7009	0.99996	1.0	1.0	19902	0	-5.7009
ENSG00000096401.8	3	4.3511e-05	2.462e-07	8e-06	199	3	-5.355	0.99996	1.0	1.0	19901	0	-5.355
ENSG00000119596.18	6	4.3633e-05	2.462e-07	8e-06	200	6	-2.6223	0.99996	1.0	1.0	19900	0	-2.6223
ENSG00000105617.4	3	4.4395e-05	2.462e-07	8e-06	201	3	-4.8699	0.99996	1.0	1.0	19899	0	-4.8699
ENSG00000155959.12	3	4.4455e-05	2.462e-07	8e-06	202	3	-7.5214	0.99996	1.0	1.0	19898	0	-7.5214
ENSG00000184110.15	4	4.482e-05	2.462e-07	8e-06	203	4	-3.7137	0.99996	1.0	1.0	19897	0	-3.7137
ENSG00000166411.14	4	4.4958e-05	2.462e-07	8e-06	204	4	-4.9734	0.99996	1.0	1.0	19896	0	-4.9734
ENSG00000084774.14	3	4.5291e-05	2.462e-07	8e-06	205	3	-6.2166	0.99995	1.0	1.0	19895	0	-6.2166
ENSG00000058262.11	3	4.5472e-05	2.462e-07	8e-06	206	3	-6.6815	0.99995	1.0	1.0	19894	0	-6.6815
ENSG00000164587.13	3	4.5835e-05	2.462e-07	8e-06	207	3	-6.7774	0.99995	1.0	1.0	19893	0	-6.7774
ENSG00000102978.13	3	4.6017e-05	2.462e-07	8e-06	208	3	-5.112	0.99995	1.0	1.0	19892	0	-5.112
ENSG00000106246.18	6	4.623e-05	2.462e-07	8e-06	209	6	-2.1373	0.99995	1.0	1.0	19877	0	-2.1373
